epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,2714.96,1.02669,0.52232,0.85501,0.85972,0.79451,0.85171,0.59096,0.93345,0.47861,0.8388,0.004951,0.004951,0.004951
155,2731.43,1.03142,0.52414,0.85617,0.85607,0.79807,0.85296,0.59135,0.93406,0.47838,0.83881,0.004918,0.004918,0.004918
156,2748.49,1.02541,0.52261,0.85418,0.85601,0.79748,0.85245,0.59107,0.93414,0.47854,0.83871,0.004885,0.004885,0.004885
157,2764.93,1.03125,0.52436,0.85437,0.85889,0.79793,0.85218,0.59137,0.93433,0.47856,0.83873,0.004852,0.004852,0.004852
158,2782.09,1.02715,0.52351,0.85505,0.8589,0.79747,0.85242,0.59144,0.9336,0.47814,0.8387,0.004819,0.004819,0.004819
159,2798.57,1.03126,0.52262,0.85474,0.85971,0.79645,0.8526,0.59152,0.93299,0.47842,0.83838,0.004786,0.004786,0.004786
160,2815.97,1.02532,0.52214,0.85496,0.86029,0.79578,0.85247,0.59183,0.93222,0.4783,0.83822,0.004753,0.004753,0.004753
161,2832.86,1.02596,0.52266,0.85624,0.85747,0.79882,0.85244,0.59232,0.9317,0.47786,0.83829,0.00472,0.00472,0.00472
162,2850.54,1.02485,0.5207,0.85551,0.85955,0.79768,0.85228,0.59251,0.93107,0.4772,0.83819,0.004687,0.004687,0.004687
163,2867.16,1.02749,0.52114,0.85453,0.8604,0.79537,0.85281,0.59259,0.93087,0.47788,0.8381,0.004654,0.004654,0.004654
164,2885.24,1.02414,0.51959,0.85413,0.85806,0.7971,0.85323,0.59354,0.92995,0.47766,0.83795,0.004621,0.004621,0.004621
165,2901.76,1.0218,0.51876,0.85445,0.85899,0.79653,0.85323,0.5933,0.92981,0.47721,0.83775,0.004588,0.004588,0.004588
166,2919.78,1.02058,0.52034,0.85586,0.85714,0.79769,0.85239,0.59309,0.92944,0.47676,0.83779,0.004555,0.004555,0.004555
167,2936.24,1.02202,0.51999,0.85404,0.85593,0.7988,0.85247,0.59322,0.92911,0.47659,0.83781,0.004522,0.004522,0.004522
168,2952.68,1.02383,0.52081,0.85497,0.85874,0.79667,0.85234,0.59314,0.92871,0.47638,0.83775,0.004489,0.004489,0.004489
169,2970.07,1.02173,0.51988,0.85445,0.85608,0.79884,0.85297,0.59356,0.9282,0.47612,0.83769,0.004456,0.004456,0.004456
170,2986.77,1.02409,0.52015,0.85383,0.85881,0.79811,0.85289,0.59351,0.92741,0.47613,0.8377,0.004423,0.004423,0.004423
171,3004.04,1.02167,0.51758,0.85366,0.8596,0.79686,0.85301,0.59344,0.92755,0.4761,0.83776,0.00439,0.00439,0.00439
172,3020.78,1.01941,0.5179,0.85353,0.86069,0.79494,0.85315,0.59367,0.92723,0.4761,0.83767,0.004357,0.004357,0.004357
173,3037.69,1.02234,0.51647,0.85139,0.85751,0.79718,0.85342,0.59402,0.92674,0.47575,0.83754,0.004324,0.004324,0.004324
174,3054.13,1.01956,0.51727,0.85246,0.85862,0.7978,0.85311,0.59384,0.92636,0.47555,0.83744,0.004291,0.004291,0.004291
175,3071.2,1.01815,0.51565,0.85283,0.85746,0.79886,0.8534,0.59422,0.9264,0.47534,0.83732,0.004258,0.004258,0.004258
176,3087.73,1.01881,0.51628,0.8515,0.85628,0.80059,0.85352,0.59433,0.92643,0.47547,0.83714,0.004225,0.004225,0.004225
177,3105.87,1.01712,0.51487,0.85309,0.85906,0.79819,0.85344,0.5939,0.92668,0.4756,0.8371,0.004192,0.004192,0.004192
178,3122.45,1.01919,0.51671,0.85169,0.86001,0.79822,0.85335,0.59387,0.92636,0.47528,0.83707,0.004159,0.004159,0.004159
179,3141.01,1.00994,0.51328,0.85306,0.8585,0.79854,0.85332,0.59409,0.92635,0.47501,0.83696,0.004126,0.004126,0.004126
180,3158.13,1.01788,0.51505,0.85266,0.86106,0.79814,0.85329,0.59392,0.92656,0.47496,0.83698,0.004093,0.004093,0.004093
181,3175.26,1.01222,0.51397,0.85284,0.86028,0.79904,0.85379,0.59444,0.92589,0.47466,0.83696,0.00406,0.00406,0.00406
182,3192.34,1.01311,0.51263,0.85294,0.86101,0.7984,0.85396,0.59468,0.92578,0.47458,0.83687,0.004027,0.004027,0.004027
183,3208.85,1.01323,0.51359,0.85186,0.85922,0.79962,0.85411,0.59476,0.92574,0.47431,0.83684,0.003994,0.003994,0.003994
184,3226.12,1.01305,0.51279,0.85123,0.85981,0.7998,0.8545,0.59482,0.92598,0.47419,0.8368,0.003961,0.003961,0.003961
185,3242.55,1.0129,0.51335,0.85178,0.85916,0.80018,0.85459,0.5944,0.92638,0.47435,0.83679,0.003928,0.003928,0.003928
186,3260,1.01346,0.51258,0.85099,0.86029,0.79984,0.85479,0.59453,0.92626,0.47418,0.83681,0.003895,0.003895,0.003895
187,3276.74,1.01123,0.51106,0.85182,0.85799,0.80227,0.85487,0.59485,0.92564,0.47362,0.83673,0.003862,0.003862,0.003862
